"ORDER_ID","SOURCE_ID","DESTINATION_ID","HUB_ID","UPC","UPT","QTY_ORDERED_CASES","QTY_ALLOCATED_CASES","QTY_PICKED_CASES","QTY_SHIPPED_CASES","INTO_LOCATION_DATE","CREATION_DATE","LAST_UPDATE_DATE"
"8092354523","5012068097712","5012068027948","5012068052124","00643771","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.265193000,09-JUN-26 09.02.26.062715000
"8092354523","5012068097712","5012068027948","5012068052124","00846899","1",5,0,5,5,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.265193000,09-JUN-26 09.02.26.062715000
"8092354523","5012068097712","5012068027948","5012068052124","00872621","8",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.265193000,09-JUN-26 09.02.26.062715000
"8092354523","5012068097712","5012068027948","5012068052124","00873031","1",5,0,5,5,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.265193000,09-JUN-26 09.02.26.062715000
"8092354523","5012068097712","5012068027948","5012068052124","00873055","1",15,0,15,15,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.265193000,09-JUN-26 09.02.26.062715000
"8092354523","5012068097712","5012068027948","5012068052124","00973342","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.265193000,09-JUN-26 09.02.26.062715000
"8092354524","5012068097712","5012068019424","5012068051738","00414234","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.547679000,09-JUN-26 09.03.31.483032000
"8092354524","5012068097712","5012068019424","5012068051738","00642729","4",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.547679000,09-JUN-26 09.03.31.483032000
"8092354524","5012068097712","5012068019424","5012068051738","00643771","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.547679000,09-JUN-26 09.03.31.483032000
"8092354524","5012068097712","5012068019424","5012068051738","00846899","1",15,0,15,15,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.547679000,09-JUN-26 09.03.31.483032000
"8092354524","5012068097712","5012068019424","5012068051738","00872621","8",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.547679000,09-JUN-26 09.03.31.483032000
"8092354524","5012068097712","5012068019424","5012068051738","00873031","1",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.547679000,09-JUN-26 09.03.31.483032000
"8092354524","5012068097712","5012068019424","5012068051738","00873055","1",7,0,7,7,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.547679000,09-JUN-26 09.03.31.483032000
"8092354524","5012068097712","5012068019424","5012068051738","00973342","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.547679000,09-JUN-26 09.03.31.483032000
"8092354525","5012068097712","5012068009180","","00414234","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354525","5012068097712","5012068009180","","00642729","4",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354525","5012068097712","5012068009180","","00643764","24",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354525","5012068097712","5012068009180","","00643771","12",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354525","5012068097712","5012068009180","","00846899","1",10,10,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354525","5012068097712","5012068009180","","00872621","8",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354525","5012068097712","5012068009180","","00873031","1",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354525","5012068097712","5012068009180","","00873055","1",8,8,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354525","5012068097712","5012068009180","","00973342","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.136800000,09-JUN-26 09.03.29.437692000
"8092354526","5012068097712","5012068014894","5012068051738","00414234","12",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.309140000,09-JUN-26 09.02.28.143626000
"8092354526","5012068097712","5012068014894","5012068051738","00643771","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.309140000,09-JUN-26 09.02.28.143626000
"8092354526","5012068097712","5012068014894","5012068051738","00846899","1",4,0,4,4,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.309140000,09-JUN-26 09.02.28.143626000
"8092354526","5012068097712","5012068014894","5012068051738","00872621","8",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.309140000,09-JUN-26 09.02.28.143626000
"8092354526","5012068097712","5012068014894","5012068051738","00873031","1",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.309140000,09-JUN-26 09.02.28.143626000
"8092354526","5012068097712","5012068014894","5012068051738","00873055","1",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.309140000,09-JUN-26 09.02.28.143626000
"8092354526","5012068097712","5012068014894","5012068051738","00973342","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.309140000,09-JUN-26 09.02.28.143626000
"8092354527","5012068097712","5012068022158","5012068051738","00414234","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.911091000,09-JUN-26 09.03.31.534774000
"8092354527","5012068097712","5012068022158","5012068051738","00643764","24",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.911091000,09-JUN-26 09.03.31.534774000
"8092354527","5012068097712","5012068022158","5012068051738","00643771","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.911091000,09-JUN-26 09.03.31.534774000
"8092354527","5012068097712","5012068022158","5012068051738","00846899","1",7,0,7,7,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.911091000,09-JUN-26 09.03.31.534774000
"8092354527","5012068097712","5012068022158","5012068051738","00873031","1",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.911091000,09-JUN-26 09.03.31.534774000
"8092354527","5012068097712","5012068022158","5012068051738","00973342","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.911091000,09-JUN-26 09.03.31.534774000
"8092354528","5012068097712","5012068093998","5012068052124","00414234","12",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.663148000,09-JUN-26 09.03.31.362496000
"8092354528","5012068097712","5012068093998","5012068052124","00643764","24",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.663148000,09-JUN-26 09.03.31.362496000
"8092354528","5012068097712","5012068093998","5012068052124","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.663148000,09-JUN-26 09.03.31.362496000
"8092354528","5012068097712","5012068093998","5012068052124","00846899","1",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.663148000,09-JUN-26 09.03.31.362496000
"8092354528","5012068097712","5012068093998","5012068052124","00872621","8",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.663148000,09-JUN-26 09.03.31.362496000
"8092354528","5012068097712","5012068093998","5012068052124","00873031","1",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.663148000,09-JUN-26 09.03.31.362496000
"8092354528","5012068097712","5012068093998","5012068052124","00873055","1",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.663148000,09-JUN-26 09.03.31.362496000
"8092354528","5012068097712","5012068093998","5012068052124","00973342","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.663148000,09-JUN-26 09.03.31.362496000
"8092354529","5012068097712","5012068019301","5012068052124","00414234","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.767669000,09-JUN-26 09.03.31.232312000
"8092354529","5012068097712","5012068019301","5012068052124","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.767669000,09-JUN-26 09.03.31.232312000
"8092354529","5012068097712","5012068019301","5012068052124","00846899","1",6,6,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.767669000,09-JUN-26 09.03.31.232312000
"8092354529","5012068097712","5012068019301","5012068052124","00872621","8",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.767669000,09-JUN-26 09.03.31.232312000
"8092354530","5012068097712","5012068010056","5012068052124","00414234","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.408504000,09-JUN-26 09.03.31.152368000
"8092354530","5012068097712","5012068010056","5012068052124","00642729","4",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.408504000,09-JUN-26 09.03.31.152368000
"8092354530","5012068097712","5012068010056","5012068052124","00643764","24",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.408504000,09-JUN-26 09.03.31.152368000
"8092354531","5012068097712","5012068009746","5012068051738","00414234","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.812833000,09-JUN-26 09.03.31.442318000
"8092354531","5012068097712","5012068009746","5012068051738","00643764","24",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.812833000,09-JUN-26 09.03.31.442318000
"8092354531","5012068097712","5012068009746","5012068051738","00643771","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.812833000,09-JUN-26 09.03.31.442318000
"8092354531","5012068097712","5012068009746","5012068051738","00846899","1",4,0,4,4,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.812833000,09-JUN-26 09.03.31.442318000
"8092354531","5012068097712","5012068009746","5012068051738","00872621","8",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.812833000,09-JUN-26 09.03.31.442318000
"8092354531","5012068097712","5012068009746","5012068051738","00873055","1",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.812833000,09-JUN-26 09.03.31.442318000
"8092354531","5012068097712","5012068009746","5012068051738","00973342","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.812833000,09-JUN-26 09.03.31.442318000
"8092354532","5012068097712","5012068035578","5012068051738","00414234","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.033558000,09-JUN-26 09.03.31.577327000
"8092354532","5012068097712","5012068035578","5012068051738","00642729","4",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.033558000,09-JUN-26 09.03.31.577327000
"8092354532","5012068097712","5012068035578","5012068051738","00846899","1",9,0,9,9,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.033558000,09-JUN-26 09.03.31.577327000
"8092354532","5012068097712","5012068035578","5012068051738","00873031","1",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.033558000,09-JUN-26 09.03.31.577327000
"8092354532","5012068097712","5012068035578","5012068051738","00873055","1",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.033558000,09-JUN-26 09.03.31.577327000
"8092354532","5012068097712","5012068035578","5012068051738","00973342","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.033558000,09-JUN-26 09.03.31.577327000
"8092354533","5012068097712","5012068023599","","00414234","12",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.276718000,09-JUN-26 09.03.33.675852000
"8092354533","5012068097712","5012068023599","","00642729","4",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.276718000,09-JUN-26 09.03.33.675852000
"8092354533","5012068097712","5012068023599","","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.276718000,09-JUN-26 09.03.33.675852000
"8092354533","5012068097712","5012068023599","","00846899","1",10,10,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.276718000,09-JUN-26 09.03.33.675852000
"8092354533","5012068097712","5012068023599","","00872621","8",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.276718000,09-JUN-26 09.03.33.675852000
"8092354533","5012068097712","5012068023599","","00873031","1",5,5,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.276718000,09-JUN-26 09.03.33.675852000
"8092354533","5012068097712","5012068023599","","00873055","1",9,9,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.276718000,09-JUN-26 09.03.33.675852000
"8092354533","5012068097712","5012068023599","","00973342","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.276718000,09-JUN-26 09.03.33.675852000
"8092354534","5012068097712","5012068041326","5012068051738","00414234","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.558525000,09-JUN-26 09.03.33.887610000
"8092354534","5012068097712","5012068041326","5012068051738","00642729","4",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.558525000,09-JUN-26 09.03.33.887610000
"8092354534","5012068097712","5012068041326","5012068051738","00643764","24",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.558525000,09-JUN-26 09.03.33.887610000
"8092354534","5012068097712","5012068041326","5012068051738","00643771","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.558525000,09-JUN-26 09.03.33.887610000
"8092354534","5012068097712","5012068041326","5012068051738","00846899","1",10,0,10,10,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.558525000,09-JUN-26 09.03.33.887610000
"8092354534","5012068097712","5012068041326","5012068051738","00873031","1",5,0,5,5,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.558525000,09-JUN-26 09.03.33.887610000
"8092354534","5012068097712","5012068041326","5012068051738","00873055","1",5,0,5,5,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.558525000,09-JUN-26 09.03.33.887610000
"8092354534","5012068097712","5012068041326","5012068051738","00973342","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.558525000,09-JUN-26 09.03.33.887610000
"8092354535","5012068097712","5012068001108","5012068052124","00414234","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.148243000,09-JUN-26 09.03.31.068665000
"8092354535","5012068097712","5012068001108","5012068052124","00643764","24",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.148243000,09-JUN-26 09.03.31.068665000
"8092354535","5012068097712","5012068001108","5012068052124","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.148243000,09-JUN-26 09.03.31.068665000
"8092354535","5012068097712","5012068001108","5012068052124","00846899","1",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.148243000,09-JUN-26 09.03.31.068665000
"8092354535","5012068097712","5012068001108","5012068052124","00872621","8",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.148243000,09-JUN-26 09.03.31.068665000
"8092354535","5012068097712","5012068001108","5012068052124","00873055","1",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.148243000,09-JUN-26 09.03.31.068665000
"8092354535","5012068097712","5012068001108","5012068052124","00973342","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.46.148243000,09-JUN-26 09.03.31.068665000
"8092354536","5012068097712","5012068042552","5012068052124","00414234","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.320713000,09-JUN-26 09.03.31.310260000
"8092354536","5012068097712","5012068042552","5012068052124","00642729","4",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.320713000,09-JUN-26 09.03.31.310260000
"8092354536","5012068097712","5012068042552","5012068052124","00846899","1",10,10,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.320713000,09-JUN-26 09.03.31.310260000
"8092354536","5012068097712","5012068042552","5012068052124","00873055","1",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.12.320713000,09-JUN-26 09.03.31.310260000
"8092354537","5012068097712","5012068017475","5012068051738","00414234","12",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354537","5012068097712","5012068017475","5012068051738","00642729","4",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354537","5012068097712","5012068017475","5012068051738","00643764","24",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354537","5012068097712","5012068017475","5012068051738","00643771","12",4,0,4,4,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354537","5012068097712","5012068017475","5012068051738","00846899","1",8,0,8,8,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354537","5012068097712","5012068017475","5012068051738","00872621","8",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354537","5012068097712","5012068017475","5012068051738","00873031","1",5,0,5,5,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354537","5012068097712","5012068017475","5012068051738","00873055","1",4,0,4,4,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354537","5012068097712","5012068017475","5012068051738","00973342","12",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.21.922589000,09-JUN-26 09.03.31.452323000
"8092354538","5012068097712","5012068019899","","00414234","12",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.675950000,09-JUN-26 09.03.32.397874000
"8092354538","5012068097712","5012068019899","","00642729","4",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.675950000,09-JUN-26 09.03.32.397874000
"8092354538","5012068097712","5012068019899","","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.675950000,09-JUN-26 09.03.32.397874000
"8092354538","5012068097712","5012068019899","","00846899","1",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.675950000,09-JUN-26 09.03.32.397874000
"8092354538","5012068097712","5012068019899","","00872621","8",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.675950000,09-JUN-26 09.03.32.397874000
"8092354538","5012068097712","5012068019899","","00873055","1",9,9,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.675950000,09-JUN-26 09.03.32.397874000
"8092354538","5012068097712","5012068019899","","00973342","12",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.09.675950000,09-JUN-26 09.03.32.397874000
"8092354539","5012068097712","5012068021731","","00414234","12",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354539","5012068097712","5012068021731","","00642729","4",4,4,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354539","5012068097712","5012068021731","","00643764","24",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354539","5012068097712","5012068021731","","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354539","5012068097712","5012068021731","","00846899","1",15,15,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354539","5012068097712","5012068021731","","00872621","8",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354539","5012068097712","5012068021731","","00873031","1",8,8,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354539","5012068097712","5012068021731","","00873055","1",8,8,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354539","5012068097712","5012068021731","","00973342","12",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.01.779978000,09-JUN-26 09.03.33.575424000
"8092354540","5012068097712","5012068012340","5012068051738","00414234","12",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.424248000,09-JUN-26 09.03.33.775412000
"8092354540","5012068097712","5012068012340","5012068051738","00642729","4",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.424248000,09-JUN-26 09.03.33.775412000
"8092354540","5012068097712","5012068012340","5012068051738","00643764","24",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.424248000,09-JUN-26 09.03.33.775412000
"8092354540","5012068097712","5012068012340","5012068051738","00643771","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.424248000,09-JUN-26 09.03.33.775412000
"8092354540","5012068097712","5012068012340","5012068051738","00846899","1",10,0,10,10,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.424248000,09-JUN-26 09.03.33.775412000
"8092354540","5012068097712","5012068012340","5012068051738","00872621","8",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.424248000,09-JUN-26 09.03.33.775412000
"8092354540","5012068097712","5012068012340","5012068051738","00873055","1",4,0,4,4,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.424248000,09-JUN-26 09.03.33.775412000
"8092354540","5012068097712","5012068012340","5012068051738","00973342","12",1,0,1,1,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.12.424248000,09-JUN-26 09.03.33.775412000
"8092354541","5012068097712","5012068044174","5012068051738","00414234","12",5,0,5,5,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354541","5012068097712","5012068044174","5012068051738","00642729","4",4,0,4,4,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354541","5012068097712","5012068044174","5012068051738","00643764","24",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354541","5012068097712","5012068044174","5012068051738","00643771","12",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354541","5012068097712","5012068044174","5012068051738","00846899","1",17,0,17,17,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354541","5012068097712","5012068044174","5012068051738","00872621","8",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354541","5012068097712","5012068044174","5012068051738","00873031","1",3,0,3,3,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354541","5012068097712","5012068044174","5012068051738","00873055","1",10,0,10,10,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354541","5012068097712","5012068044174","5012068051738","00973342","12",2,0,2,2,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.40.825062000,09-JUN-26 09.03.33.900066000
"8092354542","5012068097712","5012068020086","5012068052124","00414234","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.045789000,09-JUN-26 09.03.31.265783000
"8092354542","5012068097712","5012068020086","5012068052124","00642729","4",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.045789000,09-JUN-26 09.03.31.265783000
"8092354542","5012068097712","5012068020086","5012068052124","00643764","24",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.045789000,09-JUN-26 09.03.31.265783000
"8092354542","5012068097712","5012068020086","5012068052124","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.045789000,09-JUN-26 09.03.31.265783000
"8092354542","5012068097712","5012068020086","5012068052124","00846899","1",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.045789000,09-JUN-26 09.03.31.265783000
"8092354542","5012068097712","5012068020086","5012068052124","00873031","1",3,3,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.045789000,09-JUN-26 09.03.31.265783000
"8092354542","5012068097712","5012068020086","5012068052124","00973342","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.59.045789000,09-JUN-26 09.03.31.265783000
"8092354543","5012068097712","5012068013798","5012068065674","00414234","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.16.195671000,09-JUN-26 09.03.30.881363000
"8092354543","5012068097712","5012068013798","5012068065674","00642729","4",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.16.195671000,09-JUN-26 09.03.30.881363000
"8092354543","5012068097712","5012068013798","5012068065674","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.16.195671000,09-JUN-26 09.03.30.881363000
"8092354543","5012068097712","5012068013798","5012068065674","00872621","8",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.16.195671000,09-JUN-26 09.03.30.881363000
"8092354543","5012068097712","5012068013798","5012068065674","00973342","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.03.16.195671000,09-JUN-26 09.03.30.881363000
"8092354544","5012068097712","5012068021175","5012068052124","00414234","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.570391000,09-JUN-26 09.03.31.288382000
"8092354544","5012068097712","5012068021175","5012068052124","00642729","4",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.570391000,09-JUN-26 09.03.31.288382000
"8092354544","5012068097712","5012068021175","5012068052124","00643771","12",1,1,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.570391000,09-JUN-26 09.03.31.288382000
"8092354544","5012068097712","5012068021175","5012068052124","00846899","1",6,6,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.570391000,09-JUN-26 09.03.31.288382000
"8092354544","5012068097712","5012068021175","5012068052124","00872621","8",2,2,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.570391000,09-JUN-26 09.03.31.288382000
"8092354544","5012068097712","5012068021175","5012068052124","00873031","1",7,7,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.570391000,09-JUN-26 09.03.31.288382000
"8092354544","5012068097712","5012068021175","5012068052124","00873055","1",10,10,0,0,11-JUN-26 01.00.00.000000000,09-JUN-26 09.02.37.570391000,09-JUN-26 09.03.31.288382000
